timestamp,original_load_kw,battery_power_kw,net_load_kw,battery_soc,action_mode
2023-08-08 19:00:00,10364.255630656851,0.0,10364.255630656851,0.7101279222915258,idle
2023-08-08 19:15:00,10476.944615179296,0.0,10476.944615179296,0.7101279222915258,idle
2023-08-08 19:30:00,6827.952000925553,-450.0,7277.952000925553,0.783228879877593,charge
2023-08-08 19:45:00,8879.321881318683,0.0,8879.321881318683,0.783228879877593,idle
2023-08-08 20:00:00,10105.050263331048,0.0,10105.050263331048,0.783228879877593,idle
2023-08-08 20:15:00,10106.8982433095,0.0,10106.8982433095,0.783228879877593,idle
2023-08-08 20:30:00,10497.49081491216,0.0,10497.49081491216,0.783228879877593,idle
2023-08-08 20:45:00,9014.799506293311,0.0,9014.799506293311,0.783228879877593,idle
2023-08-08 21:00:00,10467.822620185949,0.0,10467.822620185949,0.783228879877593,idle
2023-08-08 21:15:00,7939.368577529327,-450.0,8389.368577529327,0.8563298374636603,charge
2023-08-08 21:30:00,9869.391473552332,0.0,9869.391473552332,0.8563298374636603,idle
2023-08-08 21:45:00,9174.583862828204,0.0,9174.583862828204,0.8563298374636603,idle
2023-08-08 22:00:00,10287.829213340206,0.0,10287.829213340206,0.8563298374636603,idle
2023-08-08 22:15:00,9011.354860948268,0.0,9011.354860948268,0.8563298374636603,idle
2023-08-08 22:30:00,10160.163575731402,0.0,10160.163575731402,0.8563298374636603,idle
2023-08-08 22:45:00,9031.13614920228,0.0,9031.13614920228,0.8563298374636603,idle
2023-08-08 23:00:00,10189.382952697622,0.0,10189.382952697622,0.8563298374636603,idle
2023-08-08 23:15:00,9251.59594377353,0.0,9251.59594377353,0.8563298374636603,idle
2023-08-08 23:30:00,9208.739488731611,0.0,9208.739488731611,0.8563298374636603,idle
2023-08-08 23:45:00,8366.235278218497,0.0,8366.235278218497,0.8563298374636603,idle
2023-08-09 00:00:00,11202.786590451027,483.733295726337,10719.05329472469,0.7736131891973224,discharge
2023-08-09 00:15:00,10154.880168865224,0.0,10154.880168865224,0.7736131891973224,idle
2023-08-09 00:30:00,10062.882596381169,0.0,10062.882596381169,0.7736131891973224,idle
2023-08-09 00:45:00,8846.326840616557,0.0,8846.326840616557,0.7736131891973224,idle
2023-08-09 01:00:00,9897.882408303374,0.0,9897.882408303374,0.7736131891973224,idle
2023-08-09 01:15:00,7628.525550439937,-450.0,8078.525550439937,0.8467141467833896,charge
2023-08-09 01:30:00,9230.048874368407,0.0,9230.048874368407,0.8467141467833896,idle
2023-08-09 01:45:00,8490.101346389243,0.0,8490.101346389243,0.8467141467833896,idle
2023-08-09 02:00:00,10533.517916563276,0.0,10533.517916563276,0.8467141467833896,idle
2023-08-09 02:15:00,10091.43549396136,0.0,10091.43549396136,0.8467141467833896,idle
2023-08-09 02:30:00,9604.85246028122,0.0,9604.85246028122,0.8467141467833896,idle
2023-08-09 02:45:00,8685.270464545863,0.0,8685.270464545863,0.8467141467833896,idle
2023-08-09 03:00:00,9448.766104861092,0.0,9448.766104861092,0.8467141467833896,idle
2023-08-09 03:15:00,7161.214280372803,-319.7151192996623,7480.9293996724655,0.8986507720623875,charge
2023-08-09 03:30:00,9806.859643991302,0.0,9806.859643991302,0.8986507720623875,idle
2023-08-09 03:45:00,9163.433211576224,0.0,9163.433211576224,0.8986507720623875,idle
2023-08-09 04:00:00,10258.956732715014,0.0,10258.956732715014,0.8986507720623875,idle
2023-08-09 04:15:00,10279.870524612315,0.0,10279.870524612315,0.8986507720623875,idle
2023-08-09 04:30:00,10012.11885548753,0.0,10012.11885548753,0.8986507720623875,idle
2023-08-09 04:45:00,8800.7413367423,0.0,8800.7413367423,0.8986507720623875,idle
2023-08-09 05:00:00,10058.389187126111,0.0,10058.389187126111,0.8986507720623875,idle
2023-08-09 05:15:00,6860.955372270704,0.0,6860.955372270704,0.8986507720623875,idle
2023-08-09 05:30:00,10007.041548956986,0.0,10007.041548956986,0.8986507720623875,idle
2023-08-09 05:45:00,8091.898519829595,0.0,8091.898519829595,0.8986507720623875,idle
2023-08-09 06:00:00,10620.918197117122,0.0,10620.918197117122,0.8986507720623875,idle
2023-08-09 06:15:00,10399.117909908444,0.0,10399.117909908444,0.8986507720623875,idle
2023-08-09 06:30:00,10222.868923734615,0.0,10222.868923734615,0.8986507720623875,idle
2023-08-09 06:45:00,8867.896888749136,0.0,8867.896888749136,0.8986507720623875,idle
2023-08-09 07:00:00,10403.43774583282,0.0,10403.43774583282,0.8986507720623875,idle
2023-08-09 07:15:00,7657.133987346941,0.0,7657.133987346941,0.8986507720623875,idle
2023-08-09 07:30:00,7634.469589841554,0.0,7634.469589841554,0.8986507720623875,idle
